,STATION_NO,COMMUNITY_NAME,STATION_NAME,LAT_STATION,LON_STATION,ROUTE,geometry
10583,314101,BUSINESS BAY,Business Bay Metro Station Landside,25.191597,55.261013,F19B,POINT (55.261013 25.191597)
7278,4555,AL QUSAIS FIRST,"EK1, Al Shams Super Market",25.275942,55.377625,HQ01,POINT (55.377625 25.275942)
8564,198102,AL QUSAIS FIRST,Al Nahda Metro Station 2,25.273434,55.369284,22,POINT (55.369284 25.273434)
8610,305001,AL QUSAIS FIRST,Damascus Road 1 1,25.275448,55.383086,C26,POINT (55.383086 25.275448)
8747,879001,AL QUSAIS FIRST,Ministry Of Human Resources & Emiratisat,25.279016,55.376801,20,POINT (55.376801 25.279016)
9379,713101,AL QUSAIS FIRST,Stadium Metro Station 2A,25.279102,55.361313,F23,POINT (55.361313 25.279102)
9686,877001,AL QUSAIS FIRST,Sheikh Rashid Colony 1 1,25.273558,55.373016,13A,POINT (55.373016 25.273558)
9786,878002,AL QUSAIS FIRST,Emirates Driving Institute 2,25.275623,55.374218,F21,POINT (55.374218 25.275623)
9930,197102,AL QUSAIS FIRST,Stadium Metro Station 2,25.277468,55.361897,F22,POINT (55.361897 25.277468)
10170,280101,AL QUSAIS FIRST,"Al Nahda 1, DEWA 1",25.283913,55.364033,F23A,POINT (55.364033 25.283913)
10386,281102,AL QUSAIS FIRST,"Al Nahda 1, Dubai Scholars Pvt School 2",25.279743,55.364418,F23,POINT (55.364418 25.279743)
10530,881001,AL QUSAIS FIRST,HH Sh.Rashid AlMaktoum Pakistan School 1,25.286123,55.370277,F08,POINT (55.370277 25.286123)
10609,261101,AL QUSAIS FIRST,"Al Qusais 1, LuLu Hypermarket",25.281603,55.362573,C14,POINT (55.362573 25.281603)
11321,878001,AL QUSAIS FIRST,Emirates Driving Institute 1,25.276218,55.374802,C18,POINT (55.374802 25.276218)
11413,877002,AL QUSAIS FIRST,Sheikh Rashid Colony 1 2,25.273945,55.372997,F21,POINT (55.372997 25.273945)
11897,926001,AL QUSAIS FIRST,Sheikh Rashid Colony 2,25.276255,55.377445,C18,POINT (55.377445 25.276255)
7284,4275,AL QUSAIS THIRD,Etisalat Metro Station A8,25.256449,55.401699,GL10,POINT (55.401699 25.256449)
8320,4230,AL QUSAIS THIRD,Etisalat Metro Station A,25.256039,55.402321,F07,POINT (55.402321 25.256039)
8708,303002,AL QUSAIS THIRD,"Twar 3, Emirates Cooperative Society 2",25.257471,55.396038,31,POINT (55.396038 25.257471)
8736,356001,AL QUSAIS THIRD,"Al Qusais 3, 22nd Street 1",25.260662,55.396435,F02,POINT (55.396435 25.260662)
11132,215103,AL QUSAIS THIRD,Etisalat Metro Station C,25.256332,55.401829,367,POINT (55.401829 25.256332)
12157,298002,AL QUSAIS THIRD,Nahda Road 2,25.259666,55.392319,31,POINT (55.392319 25.259666)
7295,3837,JABAL ALI FIRST,Ibn Battuta  Metro Station 8,25.046202,55.117665,FS1,POINT (55.117665 25.046202)
8469,705002,JABAL ALI FIRST,"Jebel Ali Gardens, Turnoff 2",25.039522,55.114277,DPR1,POINT (55.114277 25.039522)
8528,728501,JABAL ALI FIRST,Discovery Garden 13,25.038052,55.141376,F42,POINT (55.141376 25.038052)
8545,711001,JABAL ALI FIRST,Jebel Ali Gardens 5,25.045656,55.129959,F44,POINT (55.129959 25.045656)
8580,734001,JABAL ALI FIRST,"Ibn Battuta, Food Court 3",25.041538,55.115974,F55,POINT (55.115974 25.041538)
8632,323501,JABAL ALI FIRST,"Muntazah, Lifeline Hospital",25.029863,55.11483,F44,POINT (55.11483 25.029863)
8859,159101,JABAL ALI FIRST,Discovery Garden 12 1,25.032482,55.14957,85,POINT (55.14957 25.032482)
9031,722501,JABAL ALI FIRST,Discovery Garden 5,25.041603,55.14547,F42,POINT (55.14547 25.041603)
9224,619002,JABAL ALI FIRST,"Muntaza, Festival Plaza 2",25.029919,55.106796,F44,POINT (55.106796 25.029919)
9251,719501,JABAL ALI FIRST,Discovery Garden 2,25.048897,55.136463,F43,POINT (55.136463 25.048897)
9377,720501,JABAL ALI FIRST,Discovery Garden 3,25.04685,55.139015,85,POINT (55.139015 25.04685)
9554,726501,JABAL ALI FIRST,Discovery Garden 9,25.029436,55.16082,F43,POINT (55.16082 25.029436)
9676,718501,JABAL ALI FIRST,Discovery Garden 1,25.049459,55.131886,85,POINT (55.131886 25.049459)
9707,332101,JABAL ALI FIRST,Dubai Evangelical Church Center,25.026686,55.11496,F44,POINT (55.11496 25.026686)
9756,709001,JABAL ALI FIRST,Jebel Ali Gardens 3,25.046089,55.123192,F44,POINT (55.123192 25.046089)
9816,716001,JABAL ALI FIRST,Jebel Ali Gardens 10,25.038864,55.127968,F44,POINT (55.127968 25.038864)
9906,717001,JABAL ALI FIRST,Jebel Ali Gardens  11,25.038532,55.123383,F44,POINT (55.123383 25.038532)
9954,708001,JABAL ALI FIRST,Jebel Ali Gardens 2,25.043123,55.120205,F44,POINT (55.120205 25.043123)
9960,347501,JABAL ALI FIRST,"Discovery Garden, Street 10",25.032394,55.153853,F43,POINT (55.153853 25.032394)
10141,706001,JABAL ALI FIRST,Jebel Ali Gardens 1,25.040172,55.11755,F44,POINT (55.11755 25.040172)
10217,160101,JABAL ALI FIRST,Discovery Garden 16,25.046541,55.130871,F43,POINT (55.130871 25.046541)
10246,343501,JABAL ALI FIRST,"Discovery Garden, Building No 255",25.028266,55.160075,85,POINT (55.160075 25.028266)
10251,712001,JABAL ALI FIRST,Jebel Ali Gardens 6,25.042847,55.129032,F44,POINT (55.129032 25.042847)
10770,721501,JABAL ALI FIRST,Discovery Garden 4,25.04402,55.142548,F42,POINT (55.142548 25.04402)
10914,724501,JABAL ALI FIRST,Discovery Garden 7,25.034159,55.154888,85,POINT (55.154888 25.034159)
11259,518101,JABAL ALI FIRST,Discovery Garden Pavilion Shopping cente,25.03442,55.146782,F43,POINT (55.146782 25.03442)
11365,715001,JABAL ALI FIRST,Jebel Ali Gardens 9,25.038057,55.131886,F44,POINT (55.131886 25.038057)
11451,151101,JABAL ALI FIRST,Discovery Garden 6,25.0369,55.151455,F43,POINT (55.151455 25.0369)
11454,455101,JABAL ALI FIRST,Energy Metro Station Landside,25.025358,55.101212,F44,POINT (55.101212 25.025358)
11539,718001,JABAL ALI FIRST,Jebel Ali Gardens  12,25.040724,55.121376,F44,POINT (55.121376 25.040724)
11668,158101,JABAL ALI FIRST,Discovery Garden 11,25.03096,55.1516,F43,POINT (55.1516 25.03096)
11844,700002,JABAL ALI FIRST,"Jebel Ali Hotel, Accommodation 2",25.031,55.111977,F44,POINT (55.111977 25.031)
11933,725501,JABAL ALI FIRST,Discovery Garden 8,25.031979,55.157635,F43,POINT (55.157635 25.031979)
11955,730501,JABAL ALI FIRST,Discovery Garden 15,25.043785,55.134769,85,POINT (55.134769 25.043785)
12049,729501,JABAL ALI FIRST,Discovery Garden 14,25.040838,55.138775,F43,POINT (55.138775 25.040838)
12212,707001,JABAL ALI FIRST,Jebel Ali Gardens 13,25.040344,55.117722,F44,POINT (55.117722 25.040344)
12359,713001,JABAL ALI FIRST,Jebel Ali Gardens 7,25.042889,55.133839,F44,POINT (55.133839 25.042889)
12461,714001,JABAL ALI FIRST,Jebel Ali Gardens 8,25.040056,55.134846,F44,POINT (55.134846 25.040056)
12548,710001,JABAL ALI FIRST,Jebel Ali Gardens 4,25.046644,55.12635,F44,POINT (55.12635 25.046644)
7455,4557,AL HAMRIYA,British Embassy 2,25.259792,55.306763,MD04,POINT (55.306763 25.259792)
9115,541501,AL HAMRIYA,Bassma Building,25.2596,55.304043,F70,POINT (55.304043 25.2596)
9729,388002,AL HAMRIYA,Four Point Sheraton Hotel 2,25.256786,55.300556,33,POINT (55.300556 25.256786)
9837,542501,AL HAMRIYA,9th Street,25.260723,55.301727,F70,POINT (55.301727 25.260723)
10574,396002,AL HAMRIYA,Bastakia 2,25.262323,55.302205,C07,POINT (55.302205 25.262323)
11991,403001,AL HAMRIYA,British Embassy,25.259811,55.306698,C07,POINT (55.306698 25.259811)
12114,398001,AL HAMRIYA,"Musallah Road, Dubai 1",25.259991,55.298836,C07,POINT (55.298836 25.259991)
7553,2577,AL RASHIDIYA,Rashidiya Metro Station Gate 10,25.22972,55.39145,E311,POINT (55.39145 25.22972)
7554,2574,AL RASHIDIYA,Rashidiya Metro Station Gate 11,25.22962,55.391708,E316,POINT (55.391708 25.22962)
8485,262001,AL RASHIDIYA,"Rashidiya, Park 1",25.226969,55.396778,F06,POINT (55.396778 25.226969)
8644,252001,AL RASHIDIYA,"Rashidiya, Grand Masjid",25.234421,55.382778,11A,POINT (55.382778 25.234421)
8782,921101,AL RASHIDIYA,Rashidiya Metro Bus Parking 1,25.22911,55.39206,320,POINT (55.39206 25.22911)
8853,966501,AL RASHIDIYA,"Rashidiya, Street 38",25.226484,55.390575,44,POINT (55.390575 25.226484)
9038,268001,AL RASHIDIYA,Umm Hani School 1,25.221508,55.396248,F61,POINT (55.396248 25.221508)
9098,961509,AL RASHIDIYA,Rashidiya Metro Station Gate 9,25.229426,55.392886,310,POINT (55.392886 25.229426)
9558,242001,AL RASHIDIYA,Nadd Al Hamar Road 1,25.231599,55.377872,11A,POINT (55.377872 25.231599)
9898,269001,AL RASHIDIYA,Rashidiya 3,25.225018,55.397987,F61,POINT (55.397987 25.225018)
9958,250002,AL RASHIDIYA,"Rashidiya, Police Station 2",25.226856,55.384521,44,POINT (55.384521 25.226856)
10037,261001,AL RASHIDIYA,"Rashidiya, Emarat Petrol Station",25.228744,55.380296,20,POINT (55.380296 25.228744)
10502,260002,AL RASHIDIYA,Rashidiya 1 2,25.229485,55.378474,20,POINT (55.378474 25.229485)
10677,253001,AL RASHIDIYA,"Rashidiya, Veterinary Clinic",25.230188,55.382557,11A,POINT (55.382557 25.230188)
10995,779501,AL RASHIDIYA,"Al Rashidiya, Street 33A, Al Jahiz Boys",25.225636,55.387627,44,POINT (55.387627 25.225636)
11058,251001,AL RASHIDIYA,"Nad Rashid, Souq 1",25.225338,55.38588,F06,POINT (55.38588 25.225338)
11166,267001,AL RASHIDIYA,Rashidiya 2,25.2173,55.394253,F06,POINT (55.394253 25.2173)
11313,265001,AL RASHIDIYA,Rashidiya 4,25.221022,55.392151,F06,POINT (55.392151 25.221022)
11797,958501,AL RASHIDIYA,Rashidiya 2A Street,25.225494,55.378307,F06,POINT (55.378307 25.225494)
11871,266001,AL RASHIDIYA,Rashidiya 5,25.21871,55.391018,F06,POINT (55.391018 25.21871)
11891,964501,AL RASHIDIYA,"Rashidiya, Street 11, Saud Al Mulla Masj",25.223545,55.378902,F06,POINT (55.378902 25.223545)
11903,249001,AL RASHIDIYA,"Rashidiya, Shopping Center",25.227695,55.382519,F06,POINT (55.382519 25.227695)
11981,258001,AL RASHIDIYA,Jassmi Masjid 1,25.218758,55.388992,F06,POINT (55.388992 25.218758)
12039,967501,AL RASHIDIYA,"Rashidya, Street 11",25.220654,55.386135,F06,POINT (55.386135 25.220654)
12079,965501,AL RASHIDIYA,"Rashidiya, Street 2A, Mariam Masjid",25.227869,55.378609,F06,POINT (55.378609 25.227869)
12183,257001,AL RASHIDIYA,Fatima English School 1,25.221394,55.387299,F06,POINT (55.387299 25.221394)
12203,960501,AL RASHIDIYA,"Rashidiya Ibraheem Khaleel Masjid, Stree",25.221756,55.3834,F06,POINT (55.3834 25.221756)
12245,256001,AL RASHIDIYA,"Rashidiya, Qutami Masjid",25.224417,55.38723,F06,POINT (55.38723 25.224417)
12448,264001,AL RASHIDIYA,"Rashidiya, Clinic",25.223186,55.393234,F06,POINT (55.393234 25.223186)
7622,3325,AL BARSHA FIRST,"Al Barsha, Lulu Supermarket 1",25.113949,55.206161,MD06,POINT (55.206161 25.113949)
8553,764501,AL BARSHA FIRST,"Al Barsha, Habtoor House 1",25.11482,55.192272,F35,POINT (55.192272 25.11482)
8602,705501,AL BARSHA FIRST,Sharaf DG Metro Station Landside 1,25.114334,55.190657,81,POINT (55.190657 25.114334)
8674,218501,AL BARSHA FIRST,"Al Barsha, Roots Saloon",25.108068,55.198765,F33,POINT (55.198765 25.108068)
8680,191502,AL BARSHA FIRST,Al Barsha A 2,25.115789,55.203869,84,POINT (55.203869 25.115789)
8722,759501,AL BARSHA FIRST,Al Barsha 1  B,25.109337,55.196266,F33,POINT (55.196266 25.109337)
8868,194501,AL BARSHA FIRST,"Sheikh Zayed Service Rd, Coral Boutique",25.116713,55.193726,F35,POINT (55.193726 25.116713)
8882,222502,AL BARSHA FIRST,Al Barsha D 2,25.104658,55.188881,84,POINT (55.188881 25.104658)
8897,190502,AL BARSHA FIRST,"Al Barsha, Lulu Supermarket  2",25.113696,55.20617,F30,POINT (55.20617 25.113696)
9186,189502,AL BARSHA FIRST,Mall of the Emirates 2 2,25.116075,55.199515,F36,POINT (55.199515 25.116075)
9340,192502,AL BARSHA FIRST,"Al Barsha, Rashid Centre For Disabled 2",25.117645,55.203785,93,POINT (55.203785 25.117645)
9568,219501,AL BARSHA FIRST,"Al Barsha, Veterinary Clinic 1",25.113537,55.195267,F33,POINT (55.195267 25.113537)
10145,188502,AL BARSHA FIRST,Mall of the Emirates 1 2,25.11631,55.202222,84,POINT (55.202222 25.11631)
10177,222501,AL BARSHA FIRST,Al Barsha D 1,25.104446,55.188239,F35,POINT (55.188239 25.104446)
10292,352101,AL BARSHA FIRST,"Al Barsha, Al Waseer Compound Villas",25.112318,55.20092,84,POINT (55.20092 25.112318)
10295,567503,AL BARSHA FIRST,Mall of the Emirates Metro Station 3,25.1201,55.199631,81,POINT (55.199631 25.1201)
10319,765501,AL BARSHA FIRST,"Al Barsha, Street 23, Noor Center for Tr",25.11062,55.201698,84,POINT (55.201698 25.11062)
10487,934502,AL BARSHA FIRST,"Mall of the Emirates, Saleh Bin Lahej Bu",25.116285,55.197781,J01,POINT (55.197781 25.116285)
10576,658002,AL BARSHA FIRST,Interchange 4 2,25.11995,55.206407,93,POINT (55.206407 25.11995)
10892,836501,AL BARSHA FIRST,"Al Barsha, Street 23, Dunes Hotel 1",25.11412,55.199532,84,POINT (55.199532 25.11412)
11274,217501,AL BARSHA FIRST,"Al Barsha, Dubai National School 1",25.105637,55.195324,F35,POINT (55.195324 25.105637)
11510,223501,AL BARSHA FIRST,Al Barsha E 1,25.099906,55.184155,84,POINT (55.184155 25.099906)
12088,567505,AL BARSHA FIRST,Mall of the Emirates Metro Station 5,25.120054,55.199299,J01,POINT (55.199299 25.120054)
7648,4463,WARSAN SECOND,"Awir, Sewage Treatment Plant 1",25.172848,55.43343,E16,POINT (55.43343 25.172848)
8711,122502,WARSAN SECOND,"Awir, Sewage Treatment Plant 2",25.155737,55.423775,20,POINT (55.423775 25.155737)
8812,121501,WARSAN SECOND,Dubai Textile City,25.163653,55.425303,X23,POINT (55.425303 25.163653)
9348,103502,WARSAN SECOND,"Awir, Vehicles Testing Center 2",25.151352,55.419155,20,POINT (55.419155 25.151352)
9835,174002,WARSAN SECOND,Manama Road 6 2,25.147247,55.419521,367,POINT (55.419521 25.147247)
7665,2524,ZAA'BEEL SECOND,Dubai Design District Marine Transport S,25.191389,55.298531,FR2,POINT (55.298531 25.191389)
8704,897001,ZAA'BEEL SECOND,Damac Park Tower 1,25.210705,55.280003,29,POINT (55.280003 25.210705)
8982,906001,ZAA'BEEL SECOND,Emirates Tower 2,25.218063,55.286945,27,POINT (55.286945 25.218063)
9102,612101,ZAA'BEEL SECOND,Dubai Design District 1,25.18933,55.296505,D03,POINT (55.296505 25.18933)
9241,894001,ZAA'BEEL SECOND,"Oud Metha Road, Emarat, Petrol Station",25.192417,55.309874,66,POINT (55.309874 25.192417)
9498,742501,ZAA'BEEL SECOND,"Dubai International Financial Center, Ga",25.212337,55.282295,29,POINT (55.282295 25.212337)
9739,898001,ZAA'BEEL SECOND,Za'abeel,25.205864,55.27887,29,POINT (55.27887 25.205864)
11165,905001,ZAA'BEEL SECOND,Emirates Tower 1,25.215425,55.285236,29,POINT (55.285236 25.215425)
7713,5140,AL QOUZ FOURTH,"Jumeirah University 1 2, Latifa Bint Ham",25.146471,55.249252,F17,POINT (55.249252 25.146471)
8623,621002,AL QOUZ FOURTH,"Al Quoz, New Housing Junction 2",25.148871,55.245879,F16,POINT (55.245879 25.148871)
8927,283501,AL QOUZ FOURTH,"Al Quoz, Emirates Post Office 1",25.149555,55.248272,50,POINT (55.248272 25.149555)
9243,283001,AL QOUZ FOURTH,"Al Quoz, Credence High School",25.152365,55.247669,F16,POINT (55.247669 25.152365)
9400,120102,AL QOUZ FOURTH,Al Khail Heights Apartment 2,25.153055,55.255413,50,POINT (55.255413 25.153055)
10161,541101,AL QOUZ FOURTH,"Jumeirah University 1, Latifa Bint Hamda",25.145082,55.251522,50,POINT (55.251522 25.145082)
7732,2817,MARSA DUBAI,Marina Towers Tram Station Landside,25.086864,55.149704,DT01,POINT (55.149704 25.086864)
7868,2956,MARSA DUBAI,Bluewaters Marine Transport Station,25.076721,55.125084,FR1,POINT (55.125084 25.076721)
8101,3735,MARSA DUBAI,Dubai Marina Mall Tram Station,25.075823,55.14109,DT01,POINT (55.14109 25.075823)
8755,26601,MARSA DUBAI,Marina Walk Marine Transport Station 1,25.085333,55.147567,BM1,POINT (55.147567 25.085333)
8826,722002,MARSA DUBAI,"Jumeirah Beach Residence Station 1, Land",25.078615,55.137024,84,POINT (55.137024 25.078615)
8976,26201,MARSA DUBAI,Marina Promenade Marine Transport Statio,25.07497,55.134998,BM1,POINT (55.134998 25.07497)
9161,28701,MARSA DUBAI,Dubai Marina Mall Marine Transport Stati,25.07588,55.13811,FR1,POINT (55.13811 25.07588)
9378,26501,MARSA DUBAI,Marina Mall Marine Transport Station 1,25.07787,55.14008,BM1,POINT (55.14008 25.07787)
9579,26101,MARSA DUBAI,Marina Terrace Marine Transport Station,25.08505,55.145248,BM1,POINT (55.145248 25.08505)
9838,723002,MARSA DUBAI,"Jumeirah Beach Residence Station 2, Land",25.075943,55.134935,8,POINT (55.134935 25.075943)
10006,642001,MARSA DUBAI,"Jumeira, Royal Meridian 1",25.084192,55.142883,8,POINT (55.142883 25.084192)
10550,641002,MARSA DUBAI,"Mina Al Siyahi, Le Meridien Hotel  2",25.088562,55.146004,8,POINT (55.146004 25.088562)
7766,2784,AL BADA',"Satwa, Bus Station 1",25.227863,55.273857,E304,POINT (55.273857 25.227863)
8453,460001,AL BADA',"Satwa, Post Office",25.232897,55.278309,C14,POINT (55.278309 25.232897)
8475,496002,AL BADA',Jumeira American School 2,25.219084,55.261913,12,POINT (55.261913 25.219084)
8526,509001,AL BADA',Rehabilitation Center 1,25.21142,55.261948,15,POINT (55.261948 25.21142)
8754,507001,AL BADA',"Satwa, Road 1",25.214798,55.264484,15,POINT (55.264484 25.214798)
9018,238102,AL BADA',"Satwa, Masjid 2",25.231419,55.277222,C26,POINT (55.277222 25.231419)
9029,505001,AL BADA',Bada'A,25.228487,55.273956,7,POINT (55.273956 25.228487)
9081,491002,AL BADA',Mahboubi Clinic 2,25.23744,55.271927,12,POINT (55.271927 25.23744)
9110,492002,AL BADA',Iranian Hospital 2,25.230839,55.26863,12,POINT (55.26863 25.230839)
9230,459001,AL BADA',"Satwa, Masjid 1",25.232433,55.276882,93,POINT (55.276882 25.232433)
9612,501001,AL BADA',"Satwa, Clinic",25.231121,55.275898,C09,POINT (55.275898 25.231121)
9913,493002,AL BADA',"Wasl, Park 2",25.225965,55.266266,12,POINT (55.266266 25.225965)
9985,504001,AL BADA',"Satwa, Square 1",25.225883,55.272758,C26,POINT (55.272758 25.225883)
10137,538502,AL BADA',"Al Bada'a, Waleed Villas 2 (Street 6B)",25.226868,55.268646,F09,POINT (55.268646 25.226868)
10379,510001,AL BADA',"Wasl, Emirates Bank 1",25.211346,55.258774,7,POINT (55.258774 25.211346)
10455,508001,AL BADA',Bilal Bin Ribah School,25.217434,55.266438,15,POINT (55.266438 25.217434)
10683,456001,AL BADA',"Dhiyafa, Road 1",25.236504,55.276531,F09,POINT (55.276531 25.236504)
10808,502002,AL BADA',"Hudheiba, Road 2",25.230513,55.271671,F11,POINT (55.271671 25.230513)
10956,539501,AL BADA',Iranian Hospital Terminus,25.229622,55.268566,F09,POINT (55.268566 25.229622)
11147,503003,AL BADA',"Satwa, Bus Station 3",25.227982,55.273964,55,POINT (55.273964 25.227982)
11827,493501,AL BADA',Wasl Park Terminus,25.222326,55.266319,F12,POINT (55.266319 25.222326)
12303,211502,AL BADA',"Al Bada'a, Street 2C 2",25.224133,55.266285,F09,POINT (55.266285 25.224133)
12435,211501,AL BADA',"Al Bada'a, Street 2C 1",25.224159,55.266228,F09,POINT (55.266228 25.224159)
12452,320001,AL BADA',"Al Bada'a, Street 6B",25.229721,55.270115,F09,POINT (55.270115 25.229721)
7828,3157,AL RIGGA,Union Square Bus Station 6,25.266323,55.311752,X02,POINT (55.311752 25.266323)
8471,376502,AL RIGGA,Union Metro Station A 2,25.266493,55.315372,91A,POINT (55.315372 25.266493)
8803,397501,AL RIGGA,Union Metro Station B 1,25.267183,55.314316,C28,POINT (55.314316 25.267183)
8896,180101,AL RIGGA,Memorial Plaza,25.265823,55.311028,64A,POINT (55.311028 25.265823)
8952,221102,AL RIGGA,"Deira, Beniyas Road 2",25.267279,55.306063,C09,POINT (55.306063 25.267279)
9065,116002,AL RIGGA,Maktoum Heritage Souq 2,25.269833,55.314014,17,POINT (55.314014 25.269833)
9071,398502,AL RIGGA,Union Metro Station C 2,25.266464,55.312965,C07,POINT (55.312965 25.266464)
9134,120002,AL RIGGA,"Deira, Beniyas Square 2",25.26781,55.308304,77,POINT (55.308304 25.26781)
9450,125001,AL RIGGA,Dubai Intercontinental Hotel,25.265245,55.309608,C09,POINT (55.309608 25.265245)
9502,472501,AL RIGGA,Baniyas Square Metro Station,25.268749,55.306583,77,POINT (55.306583 25.268749)
9566,124001,AL RIGGA,"Deira, Beniyas Road 1",25.266682,55.30769,C07,POINT (55.30769 25.266682)
9916,126001,AL RIGGA,Al Sabkha Marine Transport Station 1,25.267548,55.304667,C07,POINT (55.304667 25.267548)
10090,127001,AL RIGGA,"Deira, Post Office",25.268486,55.304455,C28,POINT (55.304455 25.268486)
10587,121001,AL RIGGA,"Deira, Taxi Station 1",25.268343,55.315998,F01,POINT (55.315998 25.268343)
10674,373501,AL RIGGA,Union Metro Station D 1,25.265312,55.312717,64A,POINT (55.312717 25.265312)
10931,367501,AL RIGGA,Dubai Municipality Headquarter,25.264091,55.311195,C07,POINT (55.311195 25.264091)
7845,3938,AL KARAMA,Al Karama Bus Station 1,25.237982,55.302998,C03,POINT (55.302998 25.237982)
7847,4244,AL KARAMA,Al Karama Bus Station 2,25.237703,55.302962,X25,POINT (55.302962 25.237703)
8454,400001,AL KARAMA,BurJuman Metro Station B1,25.252063,55.302876,C10,POINT (55.302876 25.252063)
8502,237102,AL KARAMA,Al Wasl University 2,25.248118,55.308688,C05,POINT (55.308688 25.248118)
8721,425001,AL KARAMA,Schools Health Center 1,25.243517,55.304329,83,POINT (55.304329 25.243517)
9153,426002,AL KARAMA,Karama Ent. 2,25.244719,55.305878,33,POINT (55.305878 25.244719)
9290,132105,AL KARAMA,Al Karama Bus Station 5,25.237816,55.302952,X25,POINT (55.302952 25.237816)
9298,433002,AL KARAMA,Karama 1 2,25.240395,55.299263,33,POINT (55.299263 25.240395)
9539,429001,AL KARAMA,"Umm Hurair, Road 1 1",25.24272,55.309632,27,POINT (55.309632 25.24272)
9618,422001,AL KARAMA,Al Wasl University 1,25.250605,55.309273,33,POINT (55.309273 25.250605)
9650,427001,AL KARAMA,Broadcast Interchange,25.249512,55.312618,61D,POINT (55.312618 25.249512)
9674,424002,AL KARAMA,"Karama, Dubai Municipality Center 2",25.245764,55.302265,X25,POINT (55.302265 25.245764)
9788,423002,AL KARAMA,Central Post Office 2,25.245122,55.307731,C05,POINT (55.307731 25.245122)
9809,138101,AL KARAMA,ADCB Metro Bus Stop Landside,25.24331,55.297628,C26,POINT (55.297628 25.24331)
10012,435001,AL KARAMA,Karama 2 1,25.24263,55.29889,83,POINT (55.29889 25.24263)
10081,433001,AL KARAMA,Karama 1 1,25.240126,55.299812,C03,POINT (55.299812 25.240126)
10512,421001,AL KARAMA,"Karama, Commercial Center 1",25.239815,55.303219,44,POINT (55.303219 25.239815)
10728,421002,AL KARAMA,"Karama, Commercial Center 2",25.239599,55.30315,33,POINT (55.30315 25.239599)
11028,434002,AL KARAMA,Saeediya School 2,25.245377,55.300529,44,POINT (55.300529 25.245377)
7917,3974,WARSAN FIRST,"International City, France 1 2",25.158522,55.402676,MD11,POINT (55.402676 25.158522)
8452,172501,WARSAN FIRST,"Al Warsan 1, Eppco 1",25.174894,55.422437,310,POINT (55.422437 25.174894)
8555,150501,WARSAN FIRST,"International City, Greece 1",25.156065,55.40522,20,POINT (55.40522 25.156065)
8594,139102,WARSAN FIRST,"International City, Rivera Dreams Apartm",25.16834,55.406105,53,POINT (55.406105 25.16834)
8656,319501,WARSAN FIRST,"International City, Dragon Mart 1 1",25.173212,55.413376,367,POINT (55.413376 25.173212)
8726,145501,WARSAN FIRST,"International City, Entrance EA",25.175621,55.414658,N30,POINT (55.414658 25.175621)
8796,483101,WARSAN FIRST,"International City, Persia M03 1",25.158245,55.411411,24,POINT (55.411411 25.158245)
9054,321501,WARSAN FIRST,"International City, Post office 1",25.171191,55.409451,53,POINT (55.409451 25.171191)
9144,319502,WARSAN FIRST,"International City, Dragon Mart 1 2",25.172888,55.413933,367,POINT (55.413933 25.172888)
9220,255501,WARSAN FIRST,"International City, Civil Defence1",25.159957,55.406353,367,POINT (55.406353 25.159957)
9353,324501,WARSAN FIRST,"International City, Police Station 1",25.164305,55.405602,55,POINT (55.405602 25.164305)
9381,162501,WARSAN FIRST,"International City, Post office 2",25.172264,55.409956,367,POINT (55.409956 25.172264)
9503,315501,WARSAN FIRST,"International City, Lake Entrance 1",25.15895,55.423428,53,POINT (55.423428 25.15895)
9902,322502,WARSAN FIRST,"International City, Central Business dis",25.167608,55.410904,53,POINT (55.410904 25.167608)
9993,316501,WARSAN FIRST,"International City, Morocco 1",25.163595,55.419678,X23,POINT (55.419678 25.163595)
10040,158501,WARSAN FIRST,Dubai Textile City Main Gate,25.168626,55.426337,310,POINT (55.426337 25.168626)
10337,319001,WARSAN FIRST,"International City, Dragon Mart Main Ent",25.175137,55.411385,N30,POINT (55.411385 25.175137)
10360,317502,WARSAN FIRST,"International City, China 3 2",25.166695,55.416926,20,POINT (55.416926 25.166695)
10493,114501,WARSAN FIRST,Manama Road 4 1,25.155327,55.401127,310,POINT (55.401127 25.155327)
10836,322501,WARSAN FIRST,"International City, Central Business dis",25.168015,55.410347,X23,POINT (55.410347 25.168015)
11139,482101,WARSAN FIRST,"International City, Persia O02 1",25.160702,55.40937,24,POINT (55.40937 25.160702)
11652,484101,WARSAN FIRST,"International City, Greece K12 Terminus",25.156008,55.411907,X23,POINT (55.411907 25.156008)
12372,318502,WARSAN FIRST,"International City, China 2 2",25.170359,55.415981,20,POINT (55.415981 25.170359)
7956,4724,MUHAISANAH FOURTH,"Muhaisnah 4, EK 2 Block B",25.279724,55.402405,HQ01,POINT (55.402405 25.279724)
8546,359502,MUHAISANAH FOURTH,Russian International School 2,25.28211,55.407806,X28,POINT (55.407806 25.28211)
8604,286101,MUHAISANAH FOURTH,"Muhaisnah 4, Jamal Building 1",25.285282,55.401833,F02,POINT (55.401833 25.285282)
8606,359501,MUHAISANAH FOURTH,Russian International School 1,25.281849,55.40765,32C,POINT (55.40765 25.281849)
8836,337002,MUHAISANAH FOURTH,UIP School 2,25.278652,55.408264,17,POINT (55.408264 25.278652)
